UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,VADER Score
27249,72201,new York ,2020-03-26,Scumo s 33 mates spreading from the gathering Making sure this event went ahead was our so called leaders priority Not to mention allowing supermarkets to hike prices 10 for broccoli,Positive,0.3182
27251,72203,"New Jersey, USA",2020-03-26,A grocery store in Pennsylvania has trashed 35 000 worth of food after a woman intentionally coughed on it during the pandemic,Positive,0.2263
27252,72204,"Oak Cliff, Dallas Texas",2020-03-26,"@realDonaldTrump @WhiteHouse Why??!? Can you PLEASE stay off T.V. Stock prices go down everytime you get up and read from your paper, sounding like a 3rd grader! #coronavirus",Extremely Positive,0.7689
27254,72206,Spokane Washington USA,2020-03-26,CONSUMER ALERT Scammers are offering COVID 19 tests to Medicare beneficiaries in exchange for personal information using telemarketing social media and door to door visits These services are unapproved and illegitimate and can result in medical identity theft 1 2,Positive,0.516
27257,72209,"New Jersey, USA",2020-03-26,I would place a large amount of money this is the guy buying 90 of the toilet paper,Neutral,0.0
27261,72213,Jalisco/Texas & Global,2020-03-26,Man charged after allegedly coughing on grocery store employee and claiming he has,Negative,-0.2023
27265,72217,Pennsylvania,2020-03-26,The when it sees you using hand sanitizer,Positive,0.4939
27277,72229,New York,2020-03-26,"If you donÃÂt have hand sanitizer at home - you can easily make your own with common household items you probably already have laying around!  Just mix equal parts Borax, Moxie, and Chase &amp; Sanborn coffee! #COVID19 #coronavirus #handsanitizer",Extremely Positive,0.7339
27288,72240,New York,2020-03-26,5 tips from a consumer psychologist on how brands should respond to coronavirus https://t.co/Md8vP2MjbT https://t.co/aBK2W6HlCh,Neutral,0.0
27305,72257,"San Diego, Calif.",2020-03-26,"Sorry, #millennials: A #coronavirus-induced #recession wonÃÂt help you buy a house https://t.co/7d19EiMDeK via @Curbed #housingmarket",Extremely Positive,0.34
27306,72258,Houston,2020-03-26,"Asia acrylonitrile-butadiene-styrene (ABS) prices lost further ground as sellers slashed offers in response to weaker feedstock costs.
#ICIS #coronavirus #COVID19 #abs #asia https://t.co/rDGTG4eW3Y",Extremely Negative,-0.7269
27307,72259,Houston,2020-03-26,"Asian petrochemical shares were mixed on Thursday while crude oil prices fell as investors await key data on initial jobless claims in the US later in the day.
#ICIS #coronavirus #COVID19 #petrochemical #shares #asia https://t.co/Bjl01U0377",Negative,-0.2732
27308,72260,Houston,2020-03-26,"LANXESS intends to stick to its strategy of organic growth, increasing its focus on consumer protection chemicals and developing battery tech amid the coronavirus outbreak, the CEO said.
#ICIS #coronavirus #COVID19 #Lanxess #chemicals https://t.co/iQDaIrReGW",Positive,0.3818
27318,72270,"Pasadena, Maryland",2020-03-26,My name is Alex and I'm a Consumer in Maryland (US). I'm making the COVIDÃÂ Promise to take my family out to eat three times a week to make sure I support my local businesses. https://t.co/ZWA6FERP4g #covidpromise #covid19 #coronavirus @covidpromise,Extremely Positive,0.743
27323,72275,New York City,2020-03-26,"The supermarket has lost its charm as a place to stay connected with humanity.
#coronavirus",Positive,0.1027
27324,72276,"Austin, TX",2020-03-26,"The nation's largest #supermarket chain is testing the pickup-only store model in response to surging demand for its online grocery services amid the #coronavirus outbreak. ?@hcpeterson? ??

By ?@businessinsider?  https://t.co/ZSKnQE72i5",Negative,-0.3527
27328,72280,South Carolina ,2020-03-26,HEADS UP NEWS UPDATES CASAA urges leaders not to pass laws limiting consumer access to low risk vapor products Check out the new Vaping amp COVID 19 web page Lawmakers attack vaping while people stock up on cigarettes,Extremely Negative,-0.743
27331,72283,"Colorado Springs, CO",2020-03-26,Gas prices in Colorado Springs could fall another 50 cents a gallon with declining demand via,Negative,-0.128
27341,72293,California,2020-03-26,The tech changing retail is more important now given Covid 19 micro fulfillment tiny warehouses to autonomously fulfill online orders AI powered automated inventory management Hyper localization algos when int l supply chains are unreliable,Extremely Positive,0.6115
27346,72298,Chicago,2020-03-26,South Shore struggled as a food desert for 6 years without a full fresh grocery store before Local Market opened in December Judging by the activity it s seems essential to residents during the the shutdown More from South Shore 7pm,Negative,-0.5207
27351,72303,"Ada, Michigan",2020-03-26,"A grocery store worker at the Meijer store on Mound Road in Warren, Michigan has tested postive for COVID-19. ?

Our grocery store workers are an amazing group of people. Praying for a speedy recovery. https://t.co/Z53PxtyvBC",Extremely Positive,0.743
27353,72305,New York,2020-03-26,"The best way to thank our nurses and health care workers is to listen to them.

HereÃÂs one ICU nurseÃÂs plea to her fellow New Yorkers.

#NewYorkTough https://t.co/e8nHYGIvQQ",Extremely Positive,0.872
27358,72310,California,2020-03-26,It is illegal for a business to raise the prices of needed products and services over 10 during a declared emergency This is called Contact us to file a report   800 593 8222   info@dcba lacounty gov  ,Extremely Negative,-0.7351
27362,72314,"Fort Worth, TX",2020-03-26,Episode 8 Dealin TP  episode of My Name Is Andy And I Do Not Have Yet,Neutral,0.0
27363,72315,"Durham, North Carolina",2020-03-26,in downtown has turned into a mini grocery store during the pandemic selling foods like bread eggs and milk,Positive,0.3612
27377,72329,"Utah, USA",2020-03-26,"When I hear someone coughing in the other aisle of the grocery store. 

#icanwaitanotherweek 
#COVID #COVID?19 #coronavirus #utah https://t.co/5fVdZ4lNJS",Neutral,0.0
27394,72346,Virginia,2020-03-26,New Jersey Man Charged with Terroristic Threats for Deliberately Coughing on Grocery Store Worker And Stating He Had Covid 19 Faces a 7 year prison sentence via,Extremely Negative,-0.8979
27406,72358,"San Diego, CA",2020-03-26,"Will the coronavirus epidemic stop the rise of San Diego home prices?
https://t.co/KjTeCdB6Uq

#realestate #coronavirus #RealEstateNews",Negative,-0.296
27410,72362,Cincinnati Ohio,2020-03-26,#BBB Alert: #Coronavirus price gouging is up; consumers should report inflated prices ??https://t.co/hwnenZDeVx,Positive,0.3736
27418,72370,"Florida, USA",2020-03-26,Was bubble boy sending us a message???  #bubbleboy #JakeGyllenhaal #COVID19 #coronavirus #toiletpaper #quaratinebubble #quaratine https://t.co/3b50TYL0Sw,Neutral,0.0
27419,72371,"Queens, New York",2020-03-26,"In New York, there's the dread of #coronavirus infections in our crowded prisons. In Bangladesh, there's panic #Covid19 will sweep intoÃÂ #Rohingya refugee camps. Masks &amp; sanitizer are unavailable &amp; the internet has been cut off. #restoretheinternet 

https://t.co/bu02o2bXHi",Extremely Negative,-0.8126
27421,72373,"California, USA",2020-03-26,"Great information about food we are bringing home from the grocery store and takeout!

PSA Safe Grocery Shopping in COVID-19 Pandemic ÃÂ UPDATED!!! https://t.co/I05MXUPtZo via @YouTube",Extremely Positive,0.8469
27422,72374,"San Diego, CA",2020-03-26,Local law enforcement agencies are working together to protect residents and to remind the public of consumer laws in place during the state of emergency,Neutral,0.0
27425,72377,Chicagoland,2020-03-26,Area food pantries facing new challenges as spreads and store donations dry up,Positive,0.0772
27427,72379,Iowa,2020-03-26,".@leerood wrote today about how attorneys general, including from Iowa, sent letters today to Amazon, Facebook, eBay, Walmart and Craigslist, warning them to more rigorously monitor for price gouging because of coronavirus https://t.co/8xXNyQFXVE",Negative,-0.3384
27428,72380,"Chicago, Illinois ",2020-03-26, As farmers express confidence in food production amp harvesting during the outbreak grocery suppliers such as amp have signaled our country s food supply chain will remain intact even as demand for food grows  ,Positive,0.5574
27430,72382,D.C.,2020-03-26,And the U.S. search winner past 7 days is #ShelterInPlace over #SocialDistancing with #toiletpaper as honorable mention and #stimulusbill rookie of the month. @GoogleTrends @FinnPartners #COVID?19 #coronavirus https://t.co/0vTewOeKTR,Extremely Positive,0.8074
27431,72383,"Nashville, TN",2020-03-26,"Man from old country laments finding the same problem now in a ""first world"" country. #toiletpaper #coronavirus #firstworldproblems #thirdworldproblems https://t.co/VBwY0jEkxf",Extremely Negative,-0.6369
27446,72398,Texas,2020-03-26,Reminder that the grocery store is the most likely place you can catch COVID-19. Dont go if you dont need to. https://t.co/XsLpYlNmHZ,Neutral,0.0
27453,72405,New York and the World,2020-03-26,U.K. house sales are set to plunge by 60% in the next three months as the coronavirus outbreak batters the economy https://t.co/RctLUaaPat,Neutral,0.0
27454,72406,New York and the World,2020-03-26,Lime and Bird are rethinking their business strategies as travel demand plummets https://t.co/rFFhEnI4BP,Negative,-0.128
27465,72417,D.C.,2020-03-26,"frickindistant Hey, John. We will work to keep our stores stocked and prices fair. As one would expect, paper products, cleaning supplies and other items are in high demand as customers prepare for the possible impact of COVID-19.",Positive,0.2023
27466,72418,"Boston, MA",2020-03-26,Who could have ever imagined that in 2020 the biggest trend in the alcohol world would be hand sanitizer These truly are unprecedented times,Extremely Positive,0.7269
27469,72421,California,2020-03-26,"Some silver linings during this covid-19 crisis...
1) Less traffic in LA
2) Gas prices are down
3) Less smog throughout the city
4) Social distancing from your Toxic Ex",Extremely Negative,-0.228
27482,72434,"30 West 47th Street, Store 1, New York, NY 10036",2020-03-26,"#Coronavirus closes businesses, including South African mines. #palladium and other #platinum group metals prices skyrocketed this week. Read more about how this can impact car production here https://t.co/RUaSXFkJHB",Neutral,0.0
27483,72435,"Massachusetts, USA",2020-03-26,"So a coworker tested positive for Covid 19.
Not in my department, but in a grocery store, I doubt they didnÃÂt spread it.
Now the waiting game begins.",Negative,-0.2067
27488,72440,Illinois,2020-03-26,"Connect with a live consumer panel during your lunch today! We are offering you a quick and easy way to hear directly from consumers ÃÂ TODAY!  Register now and get your questions answered!

https://t.co/FpTeLFFFSD
#MRX #Webinar #Coronavirus https://t.co/bHWWkbFTub",Positive,0.5826
27492,72444,Western New York,2020-03-26,Thinking critically about #Coronavirus news and information https://t.co/CQIaN6y9wY,Neutral,0.0
27502,72454,"Madison, WI & Washington, DC",2020-03-26,CUNA recommends @TheNCUA issue an interim final rule on Payday Alternative Loans to ensure #creditunions have the flexibility necessary to meet membersÃÂ needs during the #coronavirus disease pandemic. Read more from the letter sent today: https://t.co/i2fJPmpLuo,Extremely Positive,0.7096
27503,72455,"Madison, WI & Washington, DC",2020-03-26,.@TheNCUAÃÂs joint statement from federal financial regulators expressly encourages #creditunions to offer responsible small-dollar loans to consumer and small business members during the #coronavirus disease. For more on the statement: https://t.co/4a1FpKvJRJ,Extremely Positive,0.6369
27504,72456,"Kansas city, Missouri ",2020-03-26,I do like Covid 19 gas prices  ,Positive,0.3612
27512,72464,"San Antonio, Texas",2020-03-26,"""How the private market responds to this crisis will influence public opinion toward the structure of the US healthcare system, and could shape consumer sentiment and future policy decisions."" #OWHealth https://t.co/vPgoT6CWjl",Extremely Negative,-0.7073
27514,72466,"Calera, Alabama",2020-03-26,During the crisis farmworkers across the country continue to show up Without their hard work supermarket shelves across the country would go empty and Americans wouldn t be able to put food on the table From all of us thank you,Negative,-0.4774
27515,72467,"California, USA",2020-03-26,"@WhiteHouse @POTUS Lots of ppl going to grocery stores, samÃÂs Club, etc., who allow people to just come in &amp; cough &amp; sneeze all over the products then the store just sends the product out! These stores have no way of knowing if their in-store cus",Negative,-0.1511
